Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Renal Cell Carcinoma,The most common type of kidney cancer. It begins in the lining of the renal tubules in the kidney. The renal tubules filter the blood and produce urine.,,,FALSE,,Tumor Type,,ICD-O-3,,"Renal Cell Adenocarcinoma, renal cell adenocarcinoma, Renal Cell Cancer, Renal cell carcinoma, unclassified, Adenocarcinoma of the Kidney, Renal cell adenocarcinoma, renal cell cancer, Kidney Adenocarcinoma, RCC, Adenocarcinoma of Kidney",NCIT:C9385,http://purl.obolibrary.org/obo/NCIT_C9385,C9385,
Retinoblastoma,Cancer that forms in the tissues of the retina (the light-sensitive layers of nerve tissue at the back of the eye). Retinoblastoma usually occurs in children younger than 5 years. It may be hereditary or nonhereditary (sporadic).,,,FALSE,,Tumor Type,,,,"RB, Retinoblastoma",NCIT:C7541,http://purl.obolibrary.org/obo/NCIT_C7541,C7541,Added by Brynn 09/27/2022
Rhabdomyosarcoma,Cancer that forms in the soft tissues in a type of muscle called striated muscle. Rhabdomyosarcoma can occur anywhere in the body.,,,FALSE,,Tumor Type,,ICD-O-3,,,NCIT:C3359,http://purl.obolibrary.org/obo/NCIT_C3359,C3359,
Rosette-Forming Glioneuronal Tumor,A central nervous system neoplasm mostly occurring in the fourth ventricle region. It is characterized by the presence of neurocytes forming pseudorosettes and astrocytes which contain Rosenthal fibers. Cytologic atypia is minimal.,,,FALSE,,Tumor Type,,,,RGNT,NCIT:C129431,http://purl.obolibrary.org/obo/NCIT_C129431,C129431,
Salivary Gland Adenoid Cystic Carcinoma,"An adenoid cystic carcinoma arising from the salivary gland.  It is characterized by the presence of epithelial and myoepithelial cells forming tubular, cribriform, and solid patterns.  It usually presents as a slow growing mass.  Patients may experience pain because of the tumor propensity for perineural invasion.  The tumor may follow an aggressive clinical course with recurrences and mestastases to distant sites including lungs, bones, brain, and liver.",,,FALSE,,Tumor Type,,,,"Adenoid Cystic Carcinoma of the Salivary Gland, Salivary Gland Adenoid Cystic Cancer, Adenoid Cystic Carcinoma of Salivary Gland",NCIT:C8026,http://purl.obolibrary.org/obo/NCIT_C8026,C8026,
Sarcoma,"A usually aggressive malignant neoplasm of the soft tissue or bone. It arises from muscle, fat, fibrous tissue, bone, cartilage, and blood vessels. Sarcomas occur in both children and adults. The prognosis depends largely on the degree of differentiation (grade) of the neoplasm. Representative subtypes are liposarcoma, leiomyosarcoma, osteosarcoma, and chondrosarcoma.",,,FALSE,,Tumor Type,,ICD-O-3,,"Mesenchymal Tumor,  SAR, Sarcoma of the Soft Tissue and Bone, Sarcoma of Soft Tissue and Bone",NCIT:C9118,http://purl.obolibrary.org/obo/NCIT_C9118,C9118,
Schwannoma,"A tumor of the peripheral nervous system that arises in the nerve sheath (protective covering).  It is almost always benign, but rare malignant schwannomas have been reported.",,,FALSE,,Tumor Type,,,,"Neurinoma, SCHWANNOMA, BENIGN, Schwannoma (WHO Grade I), Neurilemmoma, Schwannoma (Who Grade I), Benign Neurilemmoma, Benign Schwannoma",NCIT:C3269,http://purl.obolibrary.org/obo/NCIT_C3269,C3269,
Serous Tubal Intraepithelial Carcinoma,A non-invasive serous carcinoma arising from the fallopian tube.,,,FALSE,,Tumor Type,,,,"STIC, Serous tubal intraepithelial carcinoma (STIC), serous tubal intra-epithelial carcinoma",NCIT:C126449,http://purl.obolibrary.org/obo/NCIT_C126449,C126449,
Sinonasal Squamous Cell Carcinoma,"A rare, keratinizing or non-keratinizing squamous cell carcinoma arising from the mucosal epithelium of the nasal cavity or the paranasal sinuses.  It affects most often the maxillary sinus.  Less frequently, it arises from the nasal cavity, ethmoid sinus, sphenoid sinus, and frontal sinus.  Symptoms include nasal fullness, epistaxis, rhinorhea, pain, and paresthesia.  Patients with nasal squamous cell carcinoma usually present earlier than patients with maxillary sinus carcinoma and have a better prognosis compared to the latter group.",,,FALSE,,Tumor Type,,,,"Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma, Nasal Cavity and Paranasal Sinus Squamous Cell Cancer",NCIT:C68611,http://purl.obolibrary.org/obo/NCIT_C68611,C68611,Added by Brynn 09/28/2022
Skin Carcinoma,Skin cancer that arises in basal cells or squamous cells but not in melanocytes (pigment-producing cells of the skin).,,,FALSE,,Tumor Type,,,,"Carcinoma in situ of Skin, Non-Melanoma Skin Cancer, Non-melanoma Skin Cancer, Non-Melanoma Cancer of Skin, Skin Cancer, Non-Melanoma, Carcinoma In Situ of Skin, nonmelanoma skin cancer, Carcinoma of the Skin, Non-Melanoma Cancer of the Skin, Carcinoma of Skin",NCIT:C4914,http://purl.obolibrary.org/obo/NCIT_C4914,C4914,
Skin Neoplasm,"A benign, intermediate, or malignant neoplasm involving the skin.",,,FALSE,,Tumor Type,,,,"Neoplasm of the Skin, Skin Neoplasms, Skin Tumor, Tumor of the Skin, Neoplasm of Skin, Tumor of Skin",NCIT:C3372,http://purl.obolibrary.org/obo/NCIT_C3372,C3372,
Soft Tissue Sarcoma,"A solid, malignant neoplasm originating in muscle, tendon, fat, blood vessels, nerves, connective or joint tissue.",,,FALSE,,Tumor Type,,ICD-O-3,,"Connective Tissue Sarcoma, Non-Rhabdo. soft tissue sarcoma, Sarcoma of Soft Tissue, Sarcoma of the Soft Tissue",NCIT:C9306,http://purl.obolibrary.org/obo/NCIT_C9306,C9306,
Squamous Cell Carcinoma,"Cancer that begins in squamous cells, which are thin, flat cells that look like fish scales. Squamous cells are found in the tissue that forms the surface of the skin, the lining of the hollow organs of the body, and the passages of the respiratory and digestive tracts.",,,FALSE,,Tumor Type,,ICD-O-3,,"Malignant Squamous Cell Tumor, Malignant Epidermoid Cell Neoplasm, Squamous carcinoma, Squamous Carcinoma, Epidermoid Carcinoma, Squamous Cell Carcinoma, conventional, Malignant Epidermoid Cell Tumor, Squamous Cell Cancer, Squamous Cell Epithelioma, Malignant Squamous Cell Neoplasm, SCC, Epidermoid Cell Cancer, Squamous cell epithelioma",NCIT:C2929,http://purl.obolibrary.org/obo/NCIT_C2929,C2929,
Synovial Sarcoma,A malignant tumor that develops in the synovial membrane of the joints.,,,FALSE,,Tumor Type,,,,"Synovioma, Synovial Sarcoma",NCIT:C3400,http://purl.obolibrary.org/obo/NCIT_C3400,C3400,
T Acute Lymphoblastic Leukemia,An aggressive (fast-growing) type of leukemia (blood cancer) in which too many T-cell lymphoblasts (immature white blood cells) are found in the bone marrow and blood.,,,FALSE,,Tumor Type,,,,"Acute T-Cell Lymphocytic Leukemia, precursor T-lymphoblastic leukemia, Precursor T-Lymphoblastic Leukemia, T-cell acute lymphoblastic leukemia, T-Cell Type Acute Leukemia, Acute T-Cell Leukemia, Acute T-Cell Lymphoblastic Leukemia, T-ALL, T-Cell Acute Lymphoblastic Leukemia, T-Acute Lymphoblastic Leukemia, Precursor T-lymphoblastic leukemia (T-cell ALL), T-cell acute lymphocytic leukemia, Acute T Cell Lymphocytic Leukemia, Acute T Cell Lymphoblastic Leukemia, T-cell ALL, Acute T Cell Leukemia",NCIT:C3183,http://purl.obolibrary.org/obo/NCIT_C3183,C3183,
T-Cell Lymphoma,A non-Hodgkin lymphoma of T-cell lineage. It includes the T lymphoblastic lymphoma and the mature T- and NK-cell lymphomas.,,,FALSE,,Tumor Type,,ICD-O-3,,"T-Cell Non-Hodgkin's Lymphoma, T-Cell and NK-Cell Non-Hodgkin Lymphoma, T Cell Lymphoma, T-Cell and NK-Cell Non-Hodgkin's Lymphoma, Non-Hodgkin's T-Cell Lymphoma, T-Cell Non-Hodgkin Lymphoma",NCIT:C3466,http://purl.obolibrary.org/obo/NCIT_C3466,C3466,
Teratoma,"A type of germ cell tumor that may contain several different types of tissue, such as hair, muscle, and bone.  Teratomas occur most often in the ovaries in women, the testicles in men, and the tailbone in children.  Not all teratomas are malignant.",,,FALSE,,Tumor Type,,,,,NCIT:C3403,http://purl.obolibrary.org/obo/NCIT_C3403,C3403,
Testicular Embryonal Carcinoma,"A malignant germ cell neoplasm arising from the testis.  It is composed of primitive epithelial cells arranged in solid, papillary, and glandular configurations.  Most patients present with a testicular mass, which may be associated with pain.  More than half of the patients have metastatic disease at diagnosis.  The form of treatment following radical orchiectomy is stage dependent.",,,FALSE,,Tumor Type,,,,"Embryonal Carcinoma of the Testis, Embryonal Carcinoma of Testis",NCIT:C6341,http://purl.obolibrary.org/obo/NCIT_C6341,C6341,
Thyroid Gland Anaplastic Carcinoma,An aggressive carcinoma of the thyroid gland composed of undifferentiated cells.,,,FALSE,,Tumor Type,,,,"Anaplastic Carcinoma of Thyroid Gland, Anaplastic Follicular Cell Derived Thyroid Gland Carcinoma, Undifferentiated Carcinoma of Thyroid Gland, Thyroid Gland Undifferentiated (Anaplastic) Carcinoma, Undifferentiated Carcinoma of the Thyroid Gland, Thyroid Gland Spindle Cell Carcinoma, Anaplastic Carcinoma of the Thyroid Gland, Pleomorphic Thyroid Gland Carcinoma, Undifferentiated Thyroid Carcinoma, Undifferentiated Thyroid Gland Carcinoma, Undifferentiated Carcinoma of the Thyroid, anaplastic thyroid cancer, Metaplastic Thyroid Gland Carcinoma, Thyroid Gland Sarcomatoid Carcinoma, Undifferentiated (Anaplastic) Thyroid Gland Carcinoma, Anaplastic Thyroid Gland Carcinoma, Undifferentiated Thyroid Tumor, Anaplastic Thyroid Cancer, Thyroid Gland Carcinosarcoma, ATC, Anaplastic Carcinoma of the Thyroid, Undifferentiated Carcinoma of Thyroid, Dedifferentiated Thyroid Gland Carcinoma, Anaplastic Follicular Cell Derived Thyroid Carcinoma, Sarcomatoid Thyroid Gland Carcinoma, Anaplastic Thyroid Carcinoma, Undifferentiated (Anaplastic) Thyroid Gland Cancer, Anaplastic Carcinoma of Thyroid, Thyroid Gland Metaplastic Carcinoma",NCIT:C3878,http://purl.obolibrary.org/obo/NCIT_C3878,C3878,
Thyroid Gland Carcinoma,"Cancer that forms in the thyroid gland (an organ at the base of the throat that makes hormones that help control heart rate, blood pressure, body temperature, and weight). Four main types of thyroid cancer are papillary, follicular, medullary, and anaplastic thyroid cancer. The four types are based on how the cancer cells look under a microscope.",,,FALSE,,Tumor Type,,,,"Thyroid Gland Cancer, Cancer of Thyroid, Carcinoma of the Thyroid, Carcinoma of the Thyroid Gland, Cancer of the Thyroid, Thyroid Cancer, THCA, Carcinoma of Thyroid Gland, thyroid cancer, Carcinoma of Thyroid, Thyroid Carcinoma",NCIT:C4815,http://purl.obolibrary.org/obo/NCIT_C4815,C4815,
Thyroid Gland Noninvasive Follicular Neoplasm with Papillary-Like Nuclear Features,A non-invasive neoplasm of thyroid follicular cells with a follicular growth pattern and nuclear features of papillary thyroid carcinoma that has an extremely low malignant potential. These tumors were formerly classified as non-invasive encapsulated follicular variant of papillary thyroid carcinoma or well-differentiated tumor of uncertain malignant potential. (WHO),,,FALSE,,Tumor Type,,,,"Noninvasive Follicular Thyroid Neoplasm with Papillary-Like Nuclear Features, Follicular Thyroid Tumor, NIFTP, Noninvasive Encapsulated Follicular Variant Thyroid Gland Papillary Carcinoma, Non-invasive follicular thyroid neoplasm with papillary-like nuclear features (NIFTP), NIEFVPTC, Noninvasive Follicular Thyroid Gland Neoplasm with Papillary-Like Nuclear Features, Thyroid Gland Noninvasive Follicular Tumor with Papillary-Like Nuclear Features, Noninvasive Encapsulated Follicular Variant Papillary Thyroid Gland Carcinoma",NCIT:C126598,http://purl.obolibrary.org/obo/NCIT_C126598,C126598,
Triple-Negative Breast Carcinoma,"An invasive breast carcinoma which is negative for expression of estrogen receptor (ER), progesterone receptor (PR), and human epidermal growth factor receptor 2 (HER2).",,,FALSE,,Tumor Type,,,,"Triple-Negative Breast Cancer Finding, Triple-Negative Breast Cancer",NCIT:C71732,http://purl.obolibrary.org/obo/NCIT_C71732,C71732,
Urothelial Carcinoma,"A malignant neoplasm derived from the transitional epithelium of the urinary tract (urinary bladder, ureter, urethra, or renal pelvis). It is frequently papillary.",,,FALSE,,Tumor Type,,ICD-O-3,,"Uroepithelial Carcinoma, Transitional cell carcinoma of the urothelial tract, Transitional Cell Carcinoma of the Urinary Tract, Conventional Urothelial Carcinoma, Transitional cell car. -uroth.",NCIT:C4030,http://purl.obolibrary.org/obo/NCIT_C4030,C4030,
Uterine Adenosarcoma,A primary malignant neoplasm of the uterine corpus characterized by a sarcomatous (malignant) mesenchymal component combined with a benign glandular epithelial component. It is generally a low-grade tumor that can recur locally following resection.,,,FALSE,,Tumor Type,,,,,NCIT:C6336,http://purl.obolibrary.org/obo/NCIT_C6336,C6336,
Uveal Melanoma,A rare cancer of melanocytes (cells that produce the pigment melanin) found in the eye.,,,FALSE,,Tumor Type,,,,"Uveal Tract Melanoma, UVM, Intraocular Melanoma, Melanoma of Uvea, Melanoma of the Uvea, intraocular melanoma",NCIT:C7712,http://purl.obolibrary.org/obo/NCIT_C7712,C7712,
Uveal Neoplasm,A neoplasm that affects the uvea.  Uveal melanoma is a representative example.,,,FALSE,,Tumor Type,,,,"Uvea Tumor, Neoplasm of the Uvea, Neoplasm of Uvea, Tumor of Uvea, Uvea Neoplasm, Uveal Tumor, Uveal Tract Neoplasm, Tumor of the Uvea",NCIT:C3436,http://purl.obolibrary.org/obo/NCIT_C3436,C3436,
Vascular Neoplasm,"A benign, intermediate, or malignant neoplasm arising from vascular tissue including arteries, veins, venous sinuses, lymphatic vessels, arterioles and capillaries. It may occur in essentially any body location and is characterized by the presence of vascular channel formation and endothelial cells.",,,FALSE,,Tumor Type,,,,"Vascular Tumor, Vascular Tissue Tumor, Tumor of Vascular Tissue, Tumors, Vascular, Neoplasm of Vascular Tissue, Vascular Neoplasms, Neoplasms, Vascular, Vascular Tissue Neoplasm, Vascular Tumors",NCIT:C7388,http://purl.obolibrary.org/obo/NCIT_C7388,C7388,
Not-Applicable,Determination of a value is not relevant in the current context. (NCI),,,FALSE,,Tumor Type,,,,,NCIT:C48660,http://purl.obolibrary.org/obo/NCIT_C48660,C48660,AG 2023-09-22
Plexiform Neurofibroma,"An elongated and multinodular neurofibroma that forms when the tumor involves either multiple trunks of a nerve plexus or multiple fascicles of a large nerve. Some plexiform neurofibromas resemble a 'bag of worms', while others produce a massive ropy enlargement of the nerve. (Adapted from WHO)",,,FALSE,,Tumor Type,,ICD=O-3,,,NCIT:C3797,http://purl.obolibrary.org/obo/NCIT_C3797,C3797,AG 2023-09-22
