Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Pancreatoblastoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary adenocarcinoma; follicular variant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary adenocarcinoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary adenofibroma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary adenoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary and follicular adenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary and follicular carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary carcinoma in situ,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary carcinoma of thyroid,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary carcinoma; columnar cell",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary carcinoma; diffuse sclerosing",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary carcinoma; encapsulated",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary carcinoma; follicular variant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary carcinoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary carcinoma; oxyphilic cell",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary carcinoma; tall cell",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary cystadenocarcinoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary cystadenoma lymphomatosum,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary cystadenoma; borderline malignancy",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary cystadenoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary cystic tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary ependymoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary epidermoid carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary glioneuronal tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary hidradenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary meningioma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary microcarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary mucinous cystadenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary mucinous cystadenoma; borderline malignancy",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary mucinous cystadenoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary mucinous tumor of low malignant potential,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary neoplasm; pancreatobiliary-type; with high grade intraepithelial neoplasia",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary pseudomucinous cystadenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary pseudomucinous cystadenoma; borderline malignancy",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary pseudomucinous cystadenoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary renal cell carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary serous adenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary serous cystadenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary serous cystadenoma; borderline malignancy",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary serous cystadenoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary serous tumor of low malignant potential,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary squamous cell carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary squamous cell carcinoma in situ,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary squamous cell carcinoma; non-invasive",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary syringadenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary syringocystadenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary transitional cell carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary transitional cell carcinoma; non-invasive",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary transitional cell neoplasm of low malignant potential,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary tumor of the pineal region,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary urothelial carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillary urothelial carcinoma; non-invasive",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillary urothelial neoplasm of low malignant potential,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillocystic adenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papilloma of bladder,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papilloma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillomatosis; glandular",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Papillomatosis; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillotubular adenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Papillotubular adenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Parachordoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Parafollicular cell carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Paraganglioma; benign",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Paraganglioma; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Paraganglioma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Parasympathetic paraganglioma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Parietal cell adenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Parietal cell carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Parosteal osteosarcoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Partial hydatidiform mole,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"PEComa; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Periapical cemental dysplasia,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Periapical cemento-osseous dysplasia,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pericanalicular fibroadenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Periductal stromal tumor; low grade",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Perifollicular fibroma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Perineural MPNST,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Perineurioma; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Perineurioma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Periosteal chondroma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Periosteal chondrosarcoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Periosteal fibroma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Periosteal fibrosarcoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Periosteal osteosarcoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Periosteal sarcoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Peripheral neuroectodermal tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Peripheral odontogenic fibroma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Peripheral primitive neuroectodermal tumor; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Peripheral T-cell lymphoma; AILD (Angioimmunoblastic Lymphadenopathy with Dysproteinemia)",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Peripheral T-cell lymphoma; large cell",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Peripheral T-cell lymphoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Peripheral T-cell lymphoma; pleomorphic medium and large cell",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Peripheral T-cell lymphoma; pleomorphic small cell",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Perivascular epithelioid cell tumor; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pheochromoblastoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pheochromocytoma; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pheochromocytoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Phosphaturic mesenchymal tumor; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Phyllodes tumor; benign",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Phyllodes tumor; borderline",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Phyllodes tumor; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Phyllodes tumor; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pick tubular adenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pigmented adenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pigmented basal cell carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pigmented dermatofibrosarcoma protuberans,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pigmented nevus; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pigmented schwannoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pigmented spindle cell nevus of Reed,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pilar tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pilocytic astrocytoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Piloid astrocytoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pilomatricoma; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pilomatricoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pilomatrix carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pilomatrixoma; malignant",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pilomatrixoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pilomyxoid astrocytoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
PIN III,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pindborg tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pineal parenchymal tumor of intermediate differentiation,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pinealoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pineoblastoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pineocytoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pinkus tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pituicytoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pituitary adenoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pituitary carcinoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Placental site trophoblastic tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plasma cell leukemia,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plasma cell myeloma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plasma cell tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plasmablastic lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plasmacytic leukemia,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plasmacytic lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plasmacytoma of bone,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Plasmacytoma; extramedullary",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Plasmacytoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic adenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic cell sarcoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic leiomyoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic lipoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic liposarcoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic lobular carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic lobular carcinoma in situ,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pleomorphic rhabdomyosarcoma; adult type",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Pleomorphic rhabdomyosarcoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleomorphic xanthoastrocytoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pleuropulmonary blastoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plexiform fibrohistiocytic tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plexiform fibromyxoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plexiform hemangioma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plexiform leiomyoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plexiform neurofibroma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plexiform neuroma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Plexiform schwannoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"PNET; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pneumoblastoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polar spongioblastoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polycythemia rubra vera,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polycythemia vera,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polyembryoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polygonal cell carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polymorphic post transplant lymphoproliferative disorder,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polymorphic reticulosis,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polymorphous low grade adenocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polypoid adenoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Polyvesicular vitelline tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Poorly cohesive carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Porocarcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Post transplant lymphoproliferative disorder; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
PP/PYY producing tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
PPNET,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pre-B ALL,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pre-pre-B ALL,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pre-T ALL,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Precancerous melanosis; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Precursor B-cell lymphoblastic leukemia,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Precursor B-cell lymphoblastic lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Precursor cell lymphoblastic leukemia; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Precursor cell lymphoblastic leukemia; not phenotyped",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Precursor cell lymphoblastic lymphoma; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Precursor T-cell lymphoblastic leukemia,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Precursor T-cell lymphoblastic lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Preleukemia,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Preleukemic syndrome,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary amyloidosis,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous anaplastic large cell lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous CD30+ large T-cell lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous CD30+ T-cell lymphoproliferative disorder,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous CD4-positive small/medium T-cell lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous CD8-positive aggressive epidermotropic cytotoxic T-cell lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Primary cutaneous DLBCL; leg type",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous follicle centre lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous gamma-delta T-cell lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary cutaneous neuroendocrine carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary diffuse large B-cell lymphoma of the CNS,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary effusion lymphoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary intraosseous carcinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary myelofibrosis,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primary serous papillary carcinoma of peritoneum,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
"Primitive neuroectodermal tumor; NOS",,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Primitive polar spongioblastoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pro-B ALL,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Pro-T ALL,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Prolactinoma,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Proliferating trichilemmal cyst,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
Proliferating trichilemmal tumor,,,,FALSE,,Tumor Type CDS,,CDS Metadata v1.3.3,,,,,,Added by OB 9/24/24
